ticker,ticker_id,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
NVDA,NVDA.111825,184.7525,190.17,-2.848766892780139,124251200.3,2025976.0,23185273975.98,8.521536185579405,4.566739649292286,,2025-11-18 13:11:18.613461+00:00,1.6305484334222564,4.566739649292286,100.0,100.0,100.0,0.0,36.79,1,2025-11-18 13:11:18.613461+00:00,sp500
GOOGL,GOOGL.111825,287.5,276.41,4.012155855432138,23235575.45,478026.0,6622603714.759,9.69420379791102,3.401236333559407,,2025-11-18 13:11:18.613461+00:00,2.0573021788448975,3.401236333559407,100.0,94.65754045329304,100.0,0.0,36.14,2,2025-11-18 13:11:18.613461+00:00,sp500
KVUE,KVUE.111825,16.18,16.66,-2.881152460984396,38294513.3,491923.0,621902895.9919999,0.5651325827358077,3.479880435565318,,2025-11-18 13:11:18.613461+00:00,1.2845782792596558,3.479880435565318,100.0,94.8649668574316,100.0,0.0,35.87,3,2025-11-18 13:11:18.613461+00:00,sp500
INTC,INTC.111825,34.18,35.52,-3.772522522522532,50091056.95,316767.0,1738660586.7345002,1.509917919468435,4.350094841453283,,2025-11-18 13:11:18.613461+00:00,0.632382343850702,4.350094841453283,100.0,91.67902170953765,100.0,0.0,35.51,4,2025-11-18 13:11:18.613461+00:00,sp500
AMZN,AMZN.111825,228.21,234.69,-2.7610890962546297,39031717.75,331689.0,9089316112.442501,6.4208321304634906,2.7572603299967753,,2025-11-18 13:11:18.613461+00:00,0.8497934990319508,2.7572603299967753,100.0,92.01220630553347,100.0,0.0,35.23,5,2025-11-18 13:11:18.613461+00:00,sp500
TSLA,TSLA.111825,405.5058,404.35,0.28584147397056986,57437841.0,603051.0,23487481941.72,23.89931382566687,5.844496191349621,,2025-11-18 13:11:18.613461+00:00,1.0499193380196865,5.844496191349621,100.0,96.33924603537548,0.0,0.0,31.52,6,2025-11-18 13:11:18.613461+00:00,sp500
PLTR,PLTR.111825,167.18,174.01,-3.9250617780587236,44796122.05,471534.0,7671335901.062499,10.709236151014142,6.253568555336725,,2025-11-18 13:11:18.613461+00:00,1.052622366448794,6.253568555336725,100.0,94.55856556779106,0.0,0.0,31.44,7,2025-11-18 13:11:18.613461+00:00,sp500
