ticker,ticker_id,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
NVDA,NVDA.101425,185.145,183.16,1.0837519108975835,118507467.94736843,2887810.0,22317326363.848423,8.017108858487628,4.257173353062674,,2025-10-14 12:02:25.260999+00:00,2.4368168943433464,4.257173353062674,100.0,100.0,100.0,0.0,37.04,1,2025-10-14 12:02:25.260999+00:00,sp500
WFC,WFC.101425,80.98,77.62,4.328781241947951,7891566.578947368,303671.0,622802434.4105263,1.8659724985023547,2.3643848181732827,,2025-10-14 12:02:25.260999+00:00,3.8480445797684157,2.3643848181732827,100.0,91.37341249585583,100.0,0.0,36.27,2,2025-10-14 12:02:25.260999+00:00,sp500
AMZN,AMZN.101425,217.3,216.37,0.42981929102925864,31238118.263157893,373430.0,6874572686.173158,6.93231448349009,3.150049749393416,,2025-10-14 12:02:25.260999+00:00,1.1954305213077503,3.150049749393416,100.0,92.87017279384155,100.0,0.0,35.55,3,2025-10-14 12:02:25.260999+00:00,sp500
PFE,PFE.101425,24.63,24.78,-0.6053268765133257,47486042.2631579,363296.0,1174329825.1678948,0.7034220670869925,2.8444078733804794,,2025-10-14 12:02:25.260999+00:00,0.7650584944238733,2.8444078733804794,100.0,92.67103019335256,100.0,0.0,35.28,4,2025-10-14 12:02:25.260999+00:00,sp500
AMD,AMD.101425,213.62,214.9,-0.5956258724988372,56596687.368421055,1096405.0,12248655080.273684,15.926269356806824,7.358963754184837,,2025-10-14 12:02:25.260999+00:00,1.9372246874854289,7.358963754184837,100.0,100.0,0.0,0.0,32.61,5,2025-10-14 12:02:25.260999+00:00,sp500
TSLA,TSLA.101425,426.44,413.49,3.1318774335534085,65281954.84210526,1401966.0,28456404115.673683,24.357059917661672,5.58776322956221,,2025-10-14 12:02:25.260999+00:00,2.1475551756850364,5.58776322956221,100.0,100.0,0.0,0.0,32.26,6,2025-10-14 12:02:25.260999+00:00,sp500
INTC,INTC.101425,35.99,36.37,-1.044817156997513,104341286.26315789,1850928.0,3883582674.7147365,2.2735967577070735,6.1085350825015405,,2025-10-14 12:02:25.260999+00:00,1.7739171772636546,6.1085350825015405,100.0,100.0,0.0,0.0,32.24,7,2025-10-14 12:02:25.260999+00:00,sp500
PLTR,PLTR.101425,174.19,175.44,-0.7124943000455997,35696437.315789476,598925.0,6325765656.731053,9.76360958221961,5.509626760464765,,2025-10-14 12:02:25.260999+00:00,1.6778285034486613,5.509626760464765,100.0,96.28955277780284,0.0,0.0,31.68,8,2025-10-14 12:02:25.260999+00:00,sp500
AVGO,AVGO.101425,348.3,324.63,7.291377876351543,14998816.47368421,382063.0,5350077836.163157,18.43102870684752,5.167095236009958,,2025-10-14 12:02:25.260999+00:00,2.5472876521313457,5.167095236009958,100.0,93.03560196993938,0.0,0.0,31.61,9,2025-10-14 12:02:25.260999+00:00,sp500
MU,MU.101425,186.7,181.6,2.80837004405286,18828617.789473683,390193.0,3629592651.276842,10.439573881681527,5.415559413643994,,2025-10-14 12:02:25.260999+00:00,2.072340117383131,5.415559413643994,100.0,93.18800978297031,0.0,0.0,31.5,10,2025-10-14 12:02:25.260999+00:00,sp500
