ticker,ticker_id,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
FI,FI.102925,85.1,126.54,-32.74853801169591,2762381.4736842103,1298417.0,348529670.5347368,2.605837213749228,2.0653382053968676,,2025-10-29 12:02:55.888174+00:00,47.003537070073484,2.0653382053968676,100.0,100.0,100.0,0.0,54.32,1,2025-10-29 12:02:55.888174+00:00,sp500
ETSY,ETSY.102925,67.33,75.56,-10.8920063525675,2239493.0,416096.0,167469286.54,2.7729017139262906,3.708079317900897,,2025-10-29 12:02:55.888174+00:00,18.579919651456827,3.708079317900897,100.0,93.65324307671644,100.0,0.0,42.72,2,2025-10-29 12:02:55.888174+00:00,sp500
ENPH,ENPH.102925,32.95,36.81,-10.48628090192882,4658430.47368421,453066.0,170964398.38421053,1.639829727074695,4.468200891211703,,2025-10-29 12:02:55.888174+00:00,9.72572205508702,4.468200891211703,100.0,94.26937384438902,100.0,0.0,39.43,3,2025-10-29 12:02:55.888174+00:00,sp500
CNC,CNC.102925,36.5,33.15,10.105580693815993,6543288.578947368,619237.0,217171747.93526313,1.2694257622409182,3.8247235981949936,,2025-10-29 12:02:55.888174+00:00,9.463696924392991,3.8247235981949936,100.0,96.53095998826969,100.0,0.0,39.39,4,2025-10-29 12:02:55.888174+00:00,sp500
NVDA,NVDA.102925,208.1466,191.49,8.698417671941092,121279131.36842105,8227323.0,24380743778.993683,6.5398115234454535,3.253152028774538,,2025-10-29 12:02:55.888174+00:00,6.78379116602269,3.253152028774538,100.0,100.0,100.0,0.0,38.53,5,2025-10-29 12:02:55.888174+00:00,sp500
PYPL,PYPL.102925,73.25,70.25,4.270462633451958,12820591.789473685,374350.0,936159612.4673684,3.409458815991103,4.669212292510413,,2025-10-29 12:02:55.888174+00:00,2.919912014571427,4.669212292510413,100.0,92.8879832932003,100.0,0.0,36.62,6,2025-10-29 12:02:55.888174+00:00,sp500
TSLA,TSLA.102925,465.49,452.42,2.888908536315811,58525526.2631579,692604.0,26953931120.49737,21.14058439620248,4.59029082536152,,2025-10-29 12:02:55.888174+00:00,1.1834220795994748,4.59029082536152,100.0,97.34142704082687,100.0,0.0,36.36,7,2025-10-29 12:02:55.888174+00:00,sp500
MU,MU.102925,229.77,220.1,4.393457519309412,15259701.105263159,317590.0,3386280272.2689476,9.98746205836371,4.500681383607638,,2025-10-29 12:02:55.888174+00:00,2.08123342527634,4.500681383607638,100.0,91.69780311245214,100.0,0.0,36.13,8,2025-10-29 12:02:55.888174+00:00,sp500
AMD,AMD.102925,263.22,259.67,1.3671198059075023,45990951.368421055,520106.0,11866125362.566317,11.731653239336204,4.546976178960584,,2025-10-29 12:02:55.888174+00:00,1.1308876736068616,4.546976178960584,100.0,95.26821164805504,100.0,0.0,36.12,9,2025-10-29 12:02:55.888174+00:00,sp500
PLTR,PLTR.102925,191.05,189.18,0.9884765831483268,28586993.47368421,339711.0,5420093962.610526,7.016045297954558,3.700445832254514,,2025-10-29 12:02:55.888174+00:00,1.1883411255287177,3.700445832254514,100.0,92.18518146960476,100.0,0.0,35.62,10,2025-10-29 12:02:55.888174+00:00,sp500
GOOGL,GOOGL.102925,268.59,269.27,-0.2525346306681052,20167625.36842105,315062.0,5394234757.291579,6.975661154652761,2.6080162839394174,,2025-10-29 12:02:55.888174+00:00,1.562216642983321,2.6080162839394174,100.0,91.63995673335415,100.0,0.0,35.44,11,2025-10-29 12:02:55.888174+00:00,sp500
AAPL,AAPL.102925,269.78,268.81,0.3608496707711657,31476661.789473683,386084.0,8467222021.368421,5.706315714488556,2.121306957058943,,2025-10-29 12:02:55.888174+00:00,1.2265722540155541,2.121306957058943,100.0,93.11138214898,100.0,0.0,35.33,12,2025-10-29 12:02:55.888174+00:00,sp500
T,T.102925,26.13,25.53,2.3501762632197334,46178004.368421055,363496.0,1186774712.2684212,0.6296040479822278,2.449821198374427,,2025-10-29 12:02:55.888174+00:00,0.7871626437122035,2.449821198374427,100.0,92.67501384844479,100.0,0.0,35.19,13,2025-10-29 12:02:55.888174+00:00,sp500
BA,BA.102925,222.0,223.0,-0.4484304932735426,4182379.8421052634,425860.0,934050890.1373686,3.711744764505979,1.662000073660493,,2025-10-29 12:02:55.888174+00:00,10.182241118148585,1.662000073660493,100.0,93.82113115939104,0.0,0.0,33.87,14,2025-10-29 12:02:55.888174+00:00,sp500
VZ,VZ.102925,40.85,39.23,4.129492735151682,19456255.736842107,1609583.0,765019975.5726316,0.6403485616520644,1.6285568709360745,,2025-10-29 12:02:55.888174+00:00,8.272830198012432,1.6285568709360745,100.0,100.0,0.0,0.0,33.72,15,2025-10-29 12:02:55.888174+00:00,sp500
CVS,CVS.102925,82.0,82.45,-0.5457853244390574,5343313.421052632,303740.0,439220363.21052635,1.545775682338175,1.880505696275152,,2025-10-29 12:02:55.888174+00:00,5.684487808693117,1.880505696275152,100.0,91.37505697385131,0.0,0.0,31.88,16,2025-10-29 12:02:55.888174+00:00,sp500
INTC,INTC.102925,41.9,39.54,5.968639352554374,87209772.05263157,851099.0,3621821833.3457894,2.5823148854167908,6.217950602978066,,2025-10-29 12:02:55.888174+00:00,0.9759215968210043,6.217950602978066,100.0,98.83300984192523,0.0,0.0,31.83,17,2025-10-29 12:02:55.888174+00:00,sp500
