ticker,ticker_id,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
TSLA,TSLA.102225,442.2,447.43,-1.1688979281675387,56937561.578947365,611568.0,25200564754.842106,18.200106527020836,4.112089138504482,,2025-10-22 12:05:05.775017+00:00,1.0741028998089845,4.112089138504482,100.0,96.44075772030209,100.0,0.0,36.1,1,2025-10-22 12:05:05.775017+00:00,sp500
NVDA,NVDA.102225,181.1913,182.64,-0.7931997371878965,115606212.5263158,974437.0,20943221461.26737,5.525246094960606,3.0499260846547838,,2025-10-22 12:05:05.775017+00:00,0.8428932829005068,3.0499260846547838,100.0,99.81257019550371,100.0,0.0,36.08,2,2025-10-22 12:05:05.775017+00:00,sp500
INTC,INTC.102225,37.73,38.1,-0.9711286089238965,73790224.63157895,486659.0,2812883362.9557896,1.875909878711277,4.921064739536404,,2025-10-22 12:05:05.775017+00:00,0.659516897298794,4.921064739536404,100.0,94.78709419640913,100.0,0.0,35.97,3,2025-10-22 12:05:05.775017+00:00,sp500
AMZN,AMZN.102225,219.001,216.48,1.1645417590539613,31113359.10526316,354616.0,6908099122.14158,5.612127341143975,2.527643715328548,,2025-10-22 12:05:05.775017+00:00,1.1397547876468694,2.527643715328548,100.0,92.49599252377118,100.0,0.0,35.34,4,2025-10-22 12:05:05.775017+00:00,sp500
