phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,0.20080330774697938,1407
ramp_up,0,True,0.20069041340361446,1328
ramp_up,1,False,0.19522382942430705,1407
ramp_up,1,True,0.19993678689759037,1328
ramp_up,2,False,0.1943171172707889,1407
ramp_up,2,True,0.20043042469879518,1328
ramp_up,3,False,0.1995981855010661,1407
ramp_up,3,True,0.21438659487951808,1328
ramp_up,4,False,0.2058114854299929,1407
ramp_up,4,True,0.21070681777108433,1328
ramp_up,5,False,0.20469876370106763,1405
ramp_up,5,True,0.2357077530120482,1328
ramp_up,6,False,0.20500447473309608,1405
ramp_up,6,True,0.2421516731927711,1328
ramp_up,7,False,0.20978071866096867,1404
ramp_up,7,True,0.23577103162650603,1328
ramp_up,8,False,0.2182288523537803,1402
ramp_up,8,True,0.24688292394578312,1328
ramp_up,9,False,0.21566618129907209,1401
ramp_up,9,True,0.23853036671686748,1328
ramp_up,10,False,0.21426034357142856,1400
ramp_up,10,True,0.2523369547511312,1326
ramp_up,11,False,0.2088597807142857,1400
ramp_up,11,True,0.24133908345978755,1318
ramp_up,12,False,0.22146879785714285,1400
ramp_up,12,True,0.23337528072837632,1318
ramp_up,13,False,0.21797212589413448,1398
ramp_up,13,True,0.23629708124525436,1317
ramp_up,14,False,0.2193522138769671,1398
ramp_up,14,True,0.23513450037965072,1317
ramp_up,15,False,0.22647348495702005,1396
ramp_up,15,True,0.2406267650190114,1315
ramp_up,16,False,0.2188213452722063,1396
ramp_up,16,True,0.2350911338403042,1315
ramp_up,17,False,0.22491772277936964,1396
ramp_up,17,True,0.2415814631178707,1315
ramp_up,18,False,0.23746981896551725,1392
ramp_up,18,True,0.24886407072243347,1315
ramp_up,19,False,0.2409074143884892,1390
ramp_up,19,True,0.24824070342205323,1315
ramp_up,20,False,0.25284406700288187,1388
ramp_up,20,True,0.26244810882800607,1314
ramp_up,21,False,0.24892165345821327,1388
ramp_up,21,True,0.2775719482496195,1314
ramp_up,22,False,0.261396259018759,1386
ramp_up,22,True,0.2742917305936073,1314
ramp_up,23,False,0.26481942784992785,1386
ramp_up,23,True,0.28271408143074583,1314
ramp_up,24,False,0.27920105844155846,1386
ramp_up,24,True,0.2877662914764079,1314
post_trade,0,False,0.3045441656005686,1407
post_trade,0,True,0.32178823493975905,1328
post_trade,1,False,0.2757618656716418,1407
post_trade,1,True,0.27935430421686747,1328
post_trade,2,False,0.2586933354655295,1407
post_trade,2,True,0.2620718780120482,1328
post_trade,3,False,0.2522985408670931,1407
post_trade,3,True,0.26936405346385545,1328
post_trade,4,False,0.2457997526652452,1407
post_trade,4,True,0.2590757371987952,1328
post_trade,5,False,0.23552521677327648,1407
post_trade,5,True,0.24726723945783133,1328
post_trade,6,False,0.225553078891258,1407
post_trade,6,True,0.24349140361445784,1328
post_trade,7,False,0.2275248670931059,1407
post_trade,7,True,0.24644193373493975,1328
post_trade,8,False,0.2304602444918266,1407
post_trade,8,True,0.2346271483433735,1328
post_trade,9,False,0.22247015493958777,1407
post_trade,9,True,0.23109142695783133,1328
post_trade,10,False,0.21607280454868513,1407
post_trade,10,True,0.2256505971385542,1328
post_trade,11,False,0.21901897583511015,1407
post_trade,11,True,0.23094442771084336,1328
post_trade,12,False,0.21998965742714996,1407
post_trade,12,True,0.22717551581325302,1328
post_trade,13,False,0.21440160625444207,1407
post_trade,13,True,0.23008738478915663,1328
post_trade,14,False,0.2144104712153518,1407
post_trade,14,True,0.23013335993975903,1328
post_trade,15,False,0.2121374065387349,1407
post_trade,15,True,0.2252962921686747,1328
post_trade,16,False,0.2092061855010661,1407
post_trade,16,True,0.21307599397590363,1328
post_trade,17,False,0.2018599488272921,1407
post_trade,17,True,0.20576013102409638,1328
post_trade,18,False,0.21043044633972993,1407
post_trade,18,True,0.20564225376506023,1328
post_trade,19,False,0.20257489765458422,1407
post_trade,19,True,0.19772624774096387,1328
post_trade,20,False,0.2021494960909737,1407
post_trade,20,True,0.20585813253012047,1328
post_trade,21,False,0.19689987846481877,1407
post_trade,21,True,0.20080420256024095,1328
post_trade,22,False,0.19586743852167732,1407
post_trade,22,True,0.20295148042168676,1328
post_trade,23,False,0.19365659701492538,1407
post_trade,23,True,0.194892109186747,1328
post_trade,24,False,0.19049494811656006,1407
post_trade,24,True,0.18824399774096384,1328
