phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,140.10098395953756,1384
ramp_up,0,True,133.34525813069908,1316
ramp_up,1,False,115.46878974729242,1385
ramp_up,1,True,82.56950889057751,1316
ramp_up,2,False,36.34632402597403,1386
ramp_up,2,True,186.50854019756838,1316
ramp_up,3,False,77.55629776334776,1386
ramp_up,3,True,91.28259886018238,1316
ramp_up,4,False,159.10008427128426,1386
ramp_up,4,True,109.34096717325228,1316
ramp_up,5,False,132.84411119942197,1384
ramp_up,5,True,248.84783898176292,1316
ramp_up,6,False,121.07897806637807,1386
ramp_up,6,True,232.5095287993921,1316
ramp_up,7,False,230.71345252525253,1386
ramp_up,7,True,324.7919608662614,1316
ramp_up,8,False,138.41162854046243,1384
ramp_up,8,True,213.29510372340425,1316
ramp_up,9,False,121.57214862716764,1384
ramp_up,9,True,303.41458601823706,1316
ramp_up,10,False,207.61611148843932,1384
ramp_up,10,True,192.3324702435312,1314
ramp_up,11,False,87.24168232323233,1386
ramp_up,11,True,416.00375833968013,1313
ramp_up,12,False,192.93079242857144,1400
ramp_up,12,True,267.39204482496194,1314
ramp_up,13,False,137.87489763948497,1398
ramp_up,13,True,128.8797899543379,1314
ramp_up,14,False,170.57540557939913,1398
ramp_up,14,True,74.64838150684932,1314
ramp_up,15,False,108.84771024355301,1396
ramp_up,15,True,88.7340889649924,1314
ramp_up,16,False,49.353809455587395,1396
ramp_up,16,True,93.11228212927756,1315
ramp_up,17,False,146.3596446991404,1396
ramp_up,17,True,108.16876669201521,1315
ramp_up,18,False,128.7237165229885,1392
ramp_up,18,True,78.98171923954372,1315
ramp_up,19,False,244.9891018705036,1390
ramp_up,19,True,112.06882372623573,1315
ramp_up,20,False,241.47018659942364,1388
ramp_up,20,True,205.62971187214612,1314
ramp_up,21,False,167.62157543227664,1388
ramp_up,21,True,194.35438599695587,1314
ramp_up,22,False,225.2622878066378,1386
ramp_up,22,True,353.6312079147641,1314
ramp_up,23,False,210.93660613275614,1386
ramp_up,23,True,171.4447493150685,1314
ramp_up,24,False,417.60585404040404,1386
ramp_up,24,True,200.25748744292238,1314
post_trade,0,False,511.99571310541313,1404
post_trade,0,True,320.6838052990159,1321
post_trade,1,False,19.643520014245013,1404
post_trade,1,True,28.906212509419746,1327
post_trade,2,False,18.063553276353275,1404
post_trade,2,True,14.973079201205728,1327
post_trade,3,False,11.503054843304843,1404
post_trade,3,True,13.561375150602409,1328
post_trade,4,False,7.603314743589744,1404
post_trade,4,True,4.105282680722891,1328
post_trade,5,False,3.704372792022792,1404
post_trade,5,True,2.389664307228916,1328
post_trade,6,False,-1.7148441992882562,1405
post_trade,6,True,1.3547798945783134,1328
post_trade,7,False,-3.28402828713575,1407
post_trade,7,True,-1.573663403614458,1328
post_trade,8,False,-1.6430425728500355,1407
post_trade,8,True,-4.373337198795181,1328
post_trade,9,False,-2.807633972992182,1407
post_trade,9,True,-5.971776280120482,1328
post_trade,10,False,-4.096411584932481,1407
post_trade,10,True,-7.850688554216868,1328
post_trade,11,False,-5.036451954513148,1407
post_trade,11,True,-4.482512349397591,1328
post_trade,12,False,-2.6780463397299217,1407
post_trade,12,True,-4.913052861445783,1328
post_trade,13,False,-6.074416631130064,1407
post_trade,13,True,-5.959940135542169,1328
post_trade,14,False,-4.713137953091684,1407
post_trade,14,True,-7.203758132530121,1328
post_trade,15,False,-4.547948614072495,1407
post_trade,15,True,-4.625921460843373,1328
post_trade,16,False,-4.265281663113006,1407
post_trade,16,True,-6.100554141566265,1328
post_trade,17,False,-3.9323345415778252,1407
post_trade,17,True,-10.145615060240964,1328
post_trade,18,False,-4.798089907604833,1407
post_trade,18,True,-6.364658132530121,1328
post_trade,19,False,-4.715858990760483,1407
post_trade,19,True,-7.776410993975904,1328
post_trade,20,False,-3.226611158493248,1407
post_trade,20,True,-5.7680669427710844,1328
post_trade,21,False,-3.5448156361051884,1407
post_trade,21,True,-7.502344728915663,1328
post_trade,22,False,-3.8888638237384505,1407
post_trade,22,True,-5.685674623493976,1328
post_trade,23,False,-2.609299573560768,1407
post_trade,23,True,-3.0152899096385544,1328
post_trade,24,False,-2.899725230987918,1407
post_trade,24,True,-6.349069578313253,1328
